panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3066666666666667,197.40518660155803,0.9995689448285852
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.30833333333333335,198.4780408765665,0.9995867198146953
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31,199.55089515157496,0.9996037618316818
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3116666666666667,200.62374942658343,0.999620101104251
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31333333333333335,201.6966037015919,0.9996357666107639
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.315,202.76945797660036,0.9996507861346295
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3166666666666667,203.84231225160883,0.9996651863135813
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.31833333333333336,204.9151665266173,0.9996789926869186
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32,205.98802080162577,0.9996922297408033
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3216666666666667,207.06087507663423,0.9997049209516856
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32333333333333336,208.1337293516427,0.9997170888279413
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.325,209.20658362665117,0.9997287549497912
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32666666666666666,210.27943790165963,0.999739940007574
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.32833333333333337,211.3522921766681,0.9997506638384424
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33,212.42514645167657,0.9997609454615439
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33166666666666667,213.49800072668504,0.9997708031117529
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33333333333333337,214.5708550016935,0.9997802542720109
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.335,215.64370927670197,0.9997893157043328
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.33666666666666667,216.71656355171044,0.9997980034795352
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3383333333333333,217.7894178267189,0.999806333005739
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34,218.86227210172737,0.9998143190556956
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3416666666666667,219.93512637673584,0.9998219757929877
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3433333333333333,221.0079806517443,0.9998293167971485
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34500000000000003,222.08083492675277,0.9998363550877458
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3466666666666667,223.15368920176124,0.9998431031474728
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.34833333333333333,224.2265434767697,0.9998495729442861
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35000000000000003,225.29939775177817,0.9998557759526322
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3516666666666667,226.37225202678664,0.9998617231737972
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35333333333333333,227.4451063017951,0.9998674251554183
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.355,228.51796057680357,0.9998728920101907
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3566666666666667,229.59081485181204,0.9998781334338022
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.35833333333333334,230.6636691268205,0.9998831587221297
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36,231.73652340182898,0.9998879767877255
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3616666666666667,232.80937767683744,0.9998925961756234
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36333333333333334,233.8822319518459,0.999897025078495
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.365,234.95508622685438,0.9999012713511785
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3666666666666667,236.02794050186284,0.9999053425246102
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.36833333333333335,237.1007947768713,0.9999092458191808
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37,238.17364905187978,0.9999129881575414
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37166666666666665,239.24650332688825,0.9999165761768802
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37333333333333335,240.31935760189674,0.9999200162406946
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37500000000000006,241.3922118769052,0.999923314450077
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3766666666666667,242.46506615191367,0.999926476654535
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.37833333333333335,243.53792042692214,0.9999295084623664
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38000000000000006,244.6107747019306,0.9999324152506046
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3816666666666667,245.68362897693908,0.9999352021745564
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38333333333333336,246.75648325194754,0.9999378741769441
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38500000000000006,247.829337526956,0.9999404359966718
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3866666666666667,248.90219180196448,0.9999428921772308
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.38833333333333336,249.97504607697294,0.9999452470747562
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.39,251.0479003519814,0.9999475048657542
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3916666666666667,252.12075462698988,0.9999496695545086
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.39333333333333337,253.19360890199835,0.9999517449801822
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.395,254.2664631770068,0.9999537348236267
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3966666666666667,255.33931745201528,0.9999556426139096
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.3983333333333334,256.41217172702375,0.9999574717345742
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4,257.4850260020322,0.9999592254296401
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4016666666666667,258.5578802770407,0.9999609068093563
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4033333333333334,259.63073455204915,0.9999625188557179
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.405,260.7035888270576,0.9999640644277541
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4066666666666667,261.7764431020661,0.9999655462665995
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4083333333333334,262.84929737707455,0.9999669670003553
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.41000000000000003,263.922151652083,0.9999683291487502
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4116666666666667,264.9950059270915,0.9999696351276095
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4133333333333334,266.06786020209995,0.9999708872531395
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.41500000000000004,267.1407144771084,0.9999720877460355
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4166666666666667,268.2135687521169,0.9999732387354202
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.41833333333333333,269.28642302712535,0.9999743422626198
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.42000000000000004,270.3592773021338,0.9999754002847845
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4216666666666667,271.4321315771423,0.9999764146783593
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.42333333333333334,272.50498585215075,0.9999773872424123
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.42500000000000004,273.5778401271592,0.9999783197018252
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4266666666666667,274.6506944021677,0.9999792137103523
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.42833333333333334,275.72354867717615,0.999980070853554
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.43000000000000005,276.7964029521846,0.9999808926516086
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4316666666666667,277.8692572271931,0.999981680562008
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.43333333333333335,278.94211150220156,0.9999824359821431
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.435,280.01496577721,0.9999831602517822
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4366666666666667,281.0878200522185,0.9999838546554468
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.43833333333333335,282.16067432722696,0.9999845204246899
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.44,283.2335286022354,0.99998515874028
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4416666666666667,284.3063828772439,0.9999857707342957
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.44333333333333336,285.37923715225236,0.9999863574921334
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.445,286.4520914272608,0.9999869200544315
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4466666666666667,287.5249457022693,0.9999874594189171
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.44833333333333336,288.59779997727776,0.999987976542175
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.45,289.6706542522862,0.999988472341344
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.45166666666666666,290.7435085272947,0.9999889476957443
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.45333333333333337,291.81636280230316,0.999989403448436
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.455,292.8892170773116,0.9999898404077149
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.45666666666666667,293.9620713523201,0.9999902593485459
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.45833333333333337,295.03492562732856,0.9999906610139377
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.46,296.10777990233703,0.99999104611626
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.46166666666666667,297.1806341773455,0.9999914153385073
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4633333333333333,298.25348845235396,0.9999917693355103
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.465,299.32634272736243,0.9999921087350969
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4666666666666667,300.3991970023709,0.999992434139206
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4683333333333333,301.47205127737936,0.999992746124955
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.47000000000000003,302.54490555238783,0.9999930452456633
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4716666666666667,303.6177598273963,0.9999933320318335
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.47333333333333333,304.69061410240477,0.9999936069920924
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.47500000000000003,305.76346837741323,0.9999938706140932
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4766666666666667,306.8363226524217,0.9999941233653803
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.47833333333333333,307.90917692743017,0.9999943656942181
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.48,308.98203120243863,0.9999945980303868
a,continuous,BJ,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.4816666666666667,310.0548854774471,0.9999948207859438
